0 5.053308705488841 0.040392
100 38.71307192378574 0.152099
200 56.439198615815904 0.370242
300 58.16968652672238 0.310106
400 87.02395306295819 0.269506
500 97.19022535880406 0.329212
600 109.88687236176598 0.599553
700 123.65160176489087 0.880136
800 125.55789926714367 2.217342
900 134.57293511761557 0.746464
1000 137.08979260921478 0.370853


